provinceName,countryName,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
牙买加,牙买加,10,0.0,0,0,2020-03-17 18:13:30.843
乌兹别克斯坦,乌兹别克斯坦,10,0.0,0,0,2020-03-17 18:13:30.843
摩纳哥,摩纳哥,9,0.0,0,0,2020-03-17 18:13:30.843
巴拉圭,巴拉圭,9,0.0,0,0,2020-03-17 18:13:30.843
留尼旺,留尼旺,9,0.0,0,0,2020-03-17 18:13:30.843
新西兰,新西兰,8,0.0,0,0,2020-03-17 18:13:30.843
孟加拉国,孟加拉国,8,0.0,0,0,2020-03-17 18:13:30.843
列支敦士登,列支敦士登,7,0.0,0,0,2020-03-17 18:13:30.843
法属圭亚那,法属圭亚那,7,0.0,0,0,2020-03-17 18:13:30.843
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 18:13:30.843
科特迪瓦,科特迪瓦,6,0.0,0,0,2020-03-17 18:13:30.843
加纳,加纳,6,0.0,0,0,2020-03-17 18:13:30.843
瓜德罗普岛,瓜德罗普岛,6,0.0,0,0,2020-03-17 18:13:30.843
乌克兰,乌克兰,7,0.0,0,2,2020-03-17 18:13:30.843
喀麦隆,喀麦隆,5,0.0,0,0,2020-03-17 18:13:30.843
埃塞俄比亚,埃塞俄比亚,5,0.0,0,0,2020-03-17 18:13:30.843
古巴,古巴,4,0.0,0,0,2020-03-17 18:13:30.843
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 18:13:30.843
圭亚那,圭亚那,4,0.0,0,1,2020-03-17 18:13:30.843
刚果（金）,刚果（金）,3,0.0,0,0,2020-03-17 18:13:30.843
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 18:13:30.843
法属波利尼西亚,法属波利尼西亚,3,0.0,0,0,2020-03-17 18:13:30.843
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 18:13:30.843
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 18:13:30.843
尼日利亚,尼日利亚,2,0.0,0,0,2020-03-17 18:13:30.843
洪都拉斯,洪都拉斯,2,0.0,0,0,2020-03-17 18:13:30.843
特立尼达和多巴哥,特立尼达和多巴哥,2,0.0,0,0,2020-03-17 18:13:30.843
圣马丁岛,圣马丁岛,2,0.0,0,0,2020-03-17 18:13:30.843
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 18:13:30.843
纳米比亚,纳米比亚,2,0.0,0,0,2020-03-17 18:13:30.843
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 18:13:30.843
危地马拉,危地马拉,2,0.0,0,1,2020-03-17 18:13:30.843
不丹,不丹,1,0.0,0,0,2020-03-17 18:13:30.843
梵蒂冈,梵蒂冈,1,0.0,0,0,2020-03-17 18:13:30.843
多哥,多哥,1,0.0,0,0,2020-03-17 18:13:30.843
蒙古,蒙古,1,0.0,0,0,2020-03-17 18:13:30.843
加蓬,加蓬,1,0.0,0,0,2020-03-17 18:13:30.843
圣巴泰勒米,圣巴泰勒米,1,0.0,0,0,2020-03-17 18:13:30.843
直布罗陀,直布罗陀,1,0.0,0,0,2020-03-17 18:13:30.843
根西岛,根西岛,1,0.0,0,0,2020-03-17 18:13:30.843
苏里南,苏里南,1,0.0,0,0,2020-03-17 18:13:30.843
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0.0,0,0,2020-03-17 18:13:30.843
赤道几内亚,赤道几内亚,1,0.0,0,0,2020-03-17 18:13:30.843
几内亚,几内亚,1,0.0,0,0,2020-03-17 18:13:30.843
毛里塔尼亚,毛里塔尼亚,1,0.0,0,0,2020-03-17 18:13:30.843
斯威士兰,斯威士兰,1,0.0,0,0,2020-03-17 18:13:30.843
安提瓜和巴布达,安提瓜和巴布达,1,0.0,0,0,2020-03-17 18:13:30.843
巴哈马,巴哈马,1,0.0,0,0,2020-03-17 18:13:30.843
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 18:13:30.843
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 18:13:30.843
马约特,马约特,1,0.0,0,0,2020-03-17 18:13:30.843
格陵兰,格陵兰,1,0.0,0,0,2020-03-17 18:13:30.843
坦桑尼亚,坦桑尼亚,1,0.0,0,0,2020-03-17 18:13:30.843
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 18:13:30.843
尼泊尔,尼泊尔,1,0.0,1,0,2020-03-17 18:13:30.843
苏丹,苏丹,1,0.0,0,1,2020-03-17 18:13:30.843
开曼群岛,开曼群岛,1,0.0,0,1,2020-03-17 18:13:30.843
香港,中国,162,0.0,88,4,2020-03-17 18:10:15.797
中国,中国,81135,0.0,68799,3231,2020-03-17 18:10:15.797
德国,德国,7840,0.0,14,17,2020-03-17 18:10:15.797
瑞士,瑞士,2200,0.0,3,14,2020-03-17 18:10:15.797
比利时,比利时,1085,0.0,1,5,2020-03-17 18:10:15.797
澳大利亚,澳大利亚,449,0.0,27,5,2020-03-17 18:10:15.797
希腊,希腊,352,0.0,0,4,2020-03-17 18:10:15.797
以色列,以色列,304,0.0,5,0,2020-03-17 18:10:15.797
巴林,巴林,229,0.0,81,1,2020-03-17 18:10:15.797
泰国,泰国,177,0.0,41,1,2020-03-17 18:10:15.797
菲律宾,菲律宾,142,0.0,1,12,2020-03-17 18:10:15.797
印度尼西亚,印度尼西亚,134,0.0,2,4,2020-03-17 18:10:15.797
印度,印度,126,0.0,3,3,2020-03-17 18:10:15.797
科威特,科威特,130,0.0,12,0,2020-03-17 18:10:15.797
亚美尼亚,亚美尼亚,45,0.0,0,0,2020-03-17 18:10:15.797
巴勒斯坦,巴勒斯坦,38,0.0,0,0,2020-03-17 18:10:15.797
匈牙利,匈牙利,39,0.0,1,1,2020-03-17 18:10:15.797
厄瓜多尔,厄瓜多尔,37,0.0,0,2,2020-03-17 18:10:15.797
约旦,约旦,34,0.0,1,0,2020-03-17 18:10:15.797
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 18:10:15.797
哈萨克斯坦,哈萨克斯坦,27,0.0,0,0,2020-03-17 18:10:15.797
马耳他,马耳他,21,0.0,0,0,2020-03-17 18:10:15.797
多米尼加,多米尼加,21,0.0,0,1,2020-03-17 18:10:15.797
马提尼克,马提尼克,15,0.0,0,0,2020-03-17 18:10:15.797
阿曼,阿曼,24,0.0,12,0,2020-03-17 18:10:15.797
柬埔寨,柬埔寨,12,0.0,1,0,2020-03-17 18:10:15.797
玻利维亚,玻利维亚,11,0.0,0,0,2020-03-17 18:10:15.797
法罗群岛,法罗群岛,11,0.0,0,0,2020-03-17 18:10:15.797
牙买加,牙买加,10,0.0,0,0,2020-03-17 18:10:15.797
乌兹别克斯坦,乌兹别克斯坦,10,0.0,0,0,2020-03-17 18:10:15.797
摩纳哥,摩纳哥,9,0.0,0,0,2020-03-17 18:10:15.797
留尼旺,留尼旺,9,0.0,0,0,2020-03-17 18:10:15.797
列支敦士登,列支敦士登,7,0.0,0,0,2020-03-17 18:10:15.797
法属圭亚那,法属圭亚那,7,0.0,0,0,2020-03-17 18:10:15.797
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 18:10:15.797
瓜德罗普岛,瓜德罗普岛,6,0.0,0,0,2020-03-17 18:10:15.797
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 18:10:15.797
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 18:10:15.797
法属波利尼西亚,法属波利尼西亚,3,0.0,0,0,2020-03-17 18:10:15.797
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 18:10:15.797
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 18:10:15.797
特立尼达和多巴哥,特立尼达和多巴哥,2,0.0,0,0,2020-03-17 18:10:15.797
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 18:10:15.797
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 18:10:15.797
危地马拉,危地马拉,2,0.0,0,1,2020-03-17 18:10:15.797
加蓬,加蓬,1,0.0,0,0,2020-03-17 18:10:15.797
根西岛,根西岛,1,0.0,0,0,2020-03-17 18:10:15.797
苏里南,苏里南,1,0.0,0,0,2020-03-17 18:10:15.797
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 18:10:15.797
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 18:10:15.797
马约特,马约特,1,0.0,0,0,2020-03-17 18:10:15.797
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 18:10:15.797
开曼群岛,开曼群岛,1,0.0,0,1,2020-03-17 18:10:15.797
德国,德国,7840,0.0,14,17,2020-03-17 17:25:03.810
瑞士,瑞士,2200,0.0,3,14,2020-03-17 17:25:03.810
比利时,比利时,1085,0.0,1,5,2020-03-17 17:25:03.810
澳大利亚,澳大利亚,449,0.0,27,5,2020-03-17 17:25:03.810
希腊,希腊,352,0.0,0,4,2020-03-17 17:25:03.810
以色列,以色列,304,0.0,5,0,2020-03-17 17:25:03.810
巴林,巴林,229,0.0,81,1,2020-03-17 17:25:03.810
泰国,泰国,177,0.0,41,1,2020-03-17 17:25:03.810
菲律宾,菲律宾,142,0.0,1,12,2020-03-17 17:25:03.810
印度尼西亚,印度尼西亚,134,0.0,2,4,2020-03-17 17:25:03.810
印度,印度,126,0.0,3,3,2020-03-17 17:25:03.810
科威特,科威特,130,0.0,12,0,2020-03-17 17:25:03.810
亚美尼亚,亚美尼亚,45,0.0,0,0,2020-03-17 17:25:03.810
巴勒斯坦,巴勒斯坦,38,0.0,0,0,2020-03-17 17:25:03.810
匈牙利,匈牙利,39,0.0,1,1,2020-03-17 17:25:03.810
厄瓜多尔,厄瓜多尔,37,0.0,0,2,2020-03-17 17:25:03.810
约旦,约旦,34,0.0,1,0,2020-03-17 17:25:03.810
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 17:25:03.810
哈萨克斯坦,哈萨克斯坦,27,0.0,0,0,2020-03-17 17:25:03.810
马耳他,马耳他,21,0.0,0,0,2020-03-17 17:25:03.810
多米尼加,多米尼加,21,0.0,0,1,2020-03-17 17:25:03.810
马提尼克,马提尼克,15,0.0,0,0,2020-03-17 17:25:03.810
柬埔寨,柬埔寨,12,0.0,1,0,2020-03-17 17:25:03.810
玻利维亚,玻利维亚,11,0.0,0,0,2020-03-17 17:25:03.810
法罗群岛,法罗群岛,11,0.0,0,0,2020-03-17 17:25:03.810
牙买加,牙买加,10,0.0,0,0,2020-03-17 17:25:03.810
乌兹别克斯坦,乌兹别克斯坦,10,0.0,0,0,2020-03-17 17:25:03.810
摩纳哥,摩纳哥,9,0.0,0,0,2020-03-17 17:25:03.810
留尼旺,留尼旺,9,0.0,0,0,2020-03-17 17:25:03.810
列支敦士登,列支敦士登,7,0.0,0,0,2020-03-17 17:25:03.810
法属圭亚那,法属圭亚那,7,0.0,0,0,2020-03-17 17:25:03.810
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 17:25:03.810
瓜德罗普岛,瓜德罗普岛,6,0.0,0,0,2020-03-17 17:25:03.810
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 17:25:03.810
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 17:25:03.810
法属波利尼西亚,法属波利尼西亚,3,0.0,0,0,2020-03-17 17:25:03.810
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 17:25:03.810
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 17:25:03.810
特立尼达和多巴哥,特立尼达和多巴哥,2,0.0,0,0,2020-03-17 17:25:03.810
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 17:25:03.810
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 17:25:03.810
危地马拉,危地马拉,2,0.0,0,1,2020-03-17 17:25:03.810
加蓬,加蓬,1,0.0,0,0,2020-03-17 17:25:03.810
根西岛,根西岛,1,0.0,0,0,2020-03-17 17:25:03.810
苏里南,苏里南,1,0.0,0,0,2020-03-17 17:25:03.810
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 17:25:03.810
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 17:25:03.810
马约特,马约特,1,0.0,0,0,2020-03-17 17:25:03.810
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 17:25:03.810
开曼群岛,开曼群岛,1,0.0,0,1,2020-03-17 17:25:03.810
以色列,以色列,304,0.0,5,0,2020-03-17 16:34:16.179
科威特,科威特,130,0.0,12,0,2020-03-17 16:34:16.179
约旦,约旦,34,0.0,1,0,2020-03-17 16:34:16.179
巴林,巴林,229,0.0,81,1,2020-03-17 16:33:09.418
印度,印度,126,0.0,3,3,2020-03-17 16:33:09.418
亚美尼亚,亚美尼亚,45,0.0,0,0,2020-03-17 16:33:09.418
哈萨克斯坦,哈萨克斯坦,27,0.0,0,0,2020-03-17 16:33:09.418
乌兹别克斯坦,乌兹别克斯坦,10,0.0,0,0,2020-03-17 16:33:09.418
台湾,中国,77,0.0,22,1,2020-03-17 16:29:02.677
四川省,中国,540,0.0,520,3,2020-03-17 16:29:02.677
中国,中国,81130,0.0,68799,3231,2020-03-17 16:29:02.677
澳大利亚,澳大利亚,449,0.0,27,5,2020-03-17 16:29:02.677
泰国,泰国,177,0.0,41,1,2020-03-17 16:29:02.677
印度,印度,125,0.0,3,2,2020-03-17 16:29:02.677
多米尼加,多米尼加,21,0.0,0,1,2020-03-17 16:29:02.677
哈萨克斯坦,哈萨克斯坦,13,0.0,0,0,2020-03-17 16:29:02.677
贵州省,中国,147,0.0,144,2,2020-03-17 15:16:26.726
中国,中国,81119,0.0,68799,3231,2020-03-17 15:16:26.726
瑞士,瑞士,2200,0.0,3,14,2020-03-17 15:16:26.726
比利时,比利时,1085,0.0,1,5,2020-03-17 15:16:26.726
希腊,希腊,352,0.0,0,4,2020-03-17 15:16:26.726
菲律宾,菲律宾,142,0.0,1,12,2020-03-17 15:16:26.726
印度尼西亚,印度尼西亚,134,0.0,2,4,2020-03-17 15:16:26.726
巴勒斯坦,巴勒斯坦,38,0.0,0,0,2020-03-17 15:16:26.726
匈牙利,匈牙利,39,0.0,1,1,2020-03-17 15:16:26.726
厄瓜多尔,厄瓜多尔,37,0.0,0,2,2020-03-17 15:16:26.726
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 15:16:26.726
马耳他,马耳他,21,0.0,0,0,2020-03-17 15:16:26.726
马提尼克,马提尼克,15,0.0,0,0,2020-03-17 15:16:26.726
柬埔寨,柬埔寨,12,0.0,1,0,2020-03-17 15:16:26.726
玻利维亚,玻利维亚,11,0.0,0,0,2020-03-17 15:16:26.726
法罗群岛,法罗群岛,11,0.0,0,0,2020-03-17 15:16:26.726
牙买加,牙买加,10,0.0,0,0,2020-03-17 15:16:26.726
摩纳哥,摩纳哥,9,0.0,0,0,2020-03-17 15:16:26.726
留尼旺,留尼旺,9,0.0,0,0,2020-03-17 15:16:26.726
列支敦士登,列支敦士登,7,0.0,0,0,2020-03-17 15:16:26.726
法属圭亚那,法属圭亚那,7,0.0,0,0,2020-03-17 15:16:26.726
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 15:16:26.726
乌兹别克斯坦,乌兹别克斯坦,6,0.0,0,0,2020-03-17 15:16:26.726
瓜德罗普岛,瓜德罗普岛,6,0.0,0,0,2020-03-17 15:16:26.726
多米尼加,多米尼加,5,0.0,0,0,2020-03-17 15:16:26.726
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 15:16:26.726
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 15:16:26.726
法属波利尼西亚,法属波利尼西亚,3,0.0,0,0,2020-03-17 15:16:26.726
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 15:16:26.726
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 15:16:26.726
特立尼达和多巴哥,特立尼达和多巴哥,2,0.0,0,0,2020-03-17 15:16:26.726
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 15:16:26.726
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 15:16:26.726
危地马拉,危地马拉,2,0.0,0,1,2020-03-17 15:16:26.726
加蓬,加蓬,1,0.0,0,0,2020-03-17 15:16:26.726
根西岛,根西岛,1,0.0,0,0,2020-03-17 15:16:26.726
苏里南,苏里南,1,0.0,0,0,2020-03-17 15:16:26.726
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 15:16:26.726
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 15:16:26.726
马约特,马约特,1,0.0,0,0,2020-03-17 15:16:26.726
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 15:16:26.726
开曼群岛,开曼群岛,1,0.0,0,1,2020-03-17 15:16:26.726
瑞士,瑞士,2200,0.0,3,14,2020-03-17 15:14:17.040
比利时,比利时,1085,0.0,1,5,2020-03-17 15:14:17.040
加拿大,加拿大,424,0.0,4,4,2020-03-17 15:14:17.040
希腊,希腊,352,0.0,0,4,2020-03-17 15:14:17.040
澳大利亚,澳大利亚,375,0.0,27,5,2020-03-17 15:14:17.040
巴西,巴西,234,0.0,0,0,2020-03-17 15:14:17.040
菲律宾,菲律宾,142,0.0,1,12,2020-03-17 15:14:17.040
印度尼西亚,印度尼西亚,134,0.0,2,4,2020-03-17 15:14:17.040
斯洛伐克,斯洛伐克,72,0.0,0,0,2020-03-17 15:14:17.040
巴拿马,巴拿马,69,0.0,0,1,2020-03-17 15:14:17.040
哥伦比亚,哥伦比亚,57,0.0,0,0,2020-03-17 15:14:17.040
哥斯达黎加,哥斯达黎加,41,0.0,0,0,2020-03-17 15:14:17.040
巴勒斯坦,巴勒斯坦,38,0.0,0,0,2020-03-17 15:14:17.040
匈牙利,匈牙利,39,0.0,1,1,2020-03-17 15:14:17.040
厄瓜多尔,厄瓜多尔,37,0.0,0,2,2020-03-17 15:14:17.040
委内瑞拉,委内瑞拉,33,0.0,0,0,2020-03-17 15:14:17.040
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 15:14:17.040
马耳他,马耳他,21,0.0,0,0,2020-03-17 15:14:17.040
马提尼克,马提尼克,15,0.0,0,0,2020-03-17 15:14:17.040
柬埔寨,柬埔寨,12,0.0,1,0,2020-03-17 15:14:17.040
玻利维亚,玻利维亚,11,0.0,0,0,2020-03-17 15:14:17.040
法罗群岛,法罗群岛,11,0.0,0,0,2020-03-17 15:14:17.040
牙买加,牙买加,10,0.0,0,0,2020-03-17 15:14:17.040
摩纳哥,摩纳哥,9,0.0,0,0,2020-03-17 15:14:17.040
巴拉圭,巴拉圭,9,0.0,0,0,2020-03-17 15:14:17.040
留尼旺,留尼旺,9,0.0,0,0,2020-03-17 15:14:17.040
列支敦士登,列支敦士登,7,0.0,0,0,2020-03-17 15:14:17.040
法属圭亚那,法属圭亚那,7,0.0,0,0,2020-03-17 15:14:17.040
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 15:14:17.040
乌兹别克斯坦,乌兹别克斯坦,6,0.0,0,0,2020-03-17 15:14:17.040
瓜德罗普岛,瓜德罗普岛,6,0.0,0,0,2020-03-17 15:14:17.040
多米尼加,多米尼加,5,0.0,0,0,2020-03-17 15:14:17.040
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 15:14:17.040
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 15:14:17.040
法属波利尼西亚,法属波利尼西亚,3,0.0,0,0,2020-03-17 15:14:17.040
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 15:14:17.040
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 15:14:17.040
特立尼达和多巴哥,特立尼达和多巴哥,2,0.0,0,0,2020-03-17 15:14:17.040
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 15:14:17.040
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 15:14:17.040
危地马拉,危地马拉,2,0.0,0,1,2020-03-17 15:14:17.040
加蓬,加蓬,1,0.0,0,0,2020-03-17 15:14:17.040
根西岛,根西岛,1,0.0,0,0,2020-03-17 15:14:17.040
苏里南,苏里南,1,0.0,0,0,2020-03-17 15:14:17.040
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 15:14:17.040
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 15:14:17.040
马约特,马约特,1,0.0,0,0,2020-03-17 15:14:17.040
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 15:14:17.040
开曼群岛,开曼群岛,1,0.0,0,1,2020-03-17 15:14:17.040
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 15:13:12.735
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 15:13:12.735
乌兹别克斯坦,乌兹别克斯坦,6,0.0,0,0,2020-03-17 15:13:12.735
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 15:13:12.735
肯尼亚,肯尼亚,3,0.0,0,0,2020-03-17 15:13:12.735
波多黎各,波多黎各,3,0.0,0,0,2020-03-17 15:13:12.735
瓜德罗普岛,瓜德罗普岛,3,0.0,0,0,2020-03-17 15:13:12.735
圣巴泰勒米岛,圣巴泰勒米岛,3,0.0,0,0,2020-03-17 15:13:12.735
泽西岛,泽西岛,2,0.0,0,0,2020-03-17 15:13:12.735
库拉索岛,库拉索岛,2,0.0,0,0,2020-03-17 15:13:12.735
加蓬,加蓬,1,0.0,0,0,2020-03-17 15:13:12.735
根西岛,根西岛,1,0.0,0,0,2020-03-17 15:13:12.735
苏里南,苏里南,1,0.0,0,0,2020-03-17 15:13:12.735
中非共和国,中非共和国,1,0.0,0,0,2020-03-17 15:13:12.735
刚果（布）,刚果（布）,1,0.0,0,0,2020-03-17 15:13:12.735
开曼群岛,开曼群岛,1,0.0,0,0,2020-03-17 15:13:12.735
马约特,马约特,1,0.0,0,0,2020-03-17 15:13:12.735
圣卢西亚,圣卢西亚,1,0.0,0,0,2020-03-17 15:13:12.735
危地马拉,危地马拉,2,0.0,0,0,2020-03-17 15:12:09.268
意大利,意大利,27980,0.0,2749,2158,2020-03-17 14:56:15.353
韩国,韩国,8320,0.0,1137,81,2020-03-17 14:56:15.353
法国,法国,6633,0.0,36,148,2020-03-17 14:56:15.353
美国,美国,4629,0.0,48,90,2020-03-17 14:56:15.353
瑞士,瑞士,1680,0.0,3,14,2020-03-17 14:56:15.353
荷兰,荷兰,1413,0.0,0,24,2020-03-17 14:56:15.353
挪威,挪威,1331,0.0,0,3,2020-03-17 14:56:15.353
瑞典,瑞典,1119,0.0,0,7,2020-03-17 14:56:15.353
比利时,比利时,1085,0.0,1,3,2020-03-17 14:56:15.353
奥地利,奥地利,1016,0.0,6,3,2020-03-17 14:56:15.353
丹麦,丹麦,914,0.0,1,4,2020-03-17 14:56:15.353
日本,日本,835,0.0,157,24,2020-03-17 14:56:15.353
马来西亚,马来西亚,553,0.0,42,0,2020-03-17 14:56:15.353
卡塔尔,卡塔尔,439,0.0,0,0,2020-03-17 14:56:15.353
加拿大,加拿大,424,0.0,4,4,2020-03-17 14:56:15.353
希腊,希腊,352,0.0,0,3,2020-03-17 14:56:15.353
澳大利亚,澳大利亚,375,0.0,27,5,2020-03-17 14:56:15.353
捷克,捷克,344,0.0,3,0,2020-03-17 14:56:15.353
以色列,以色列,298,0.0,2,0,2020-03-17 14:56:15.353
芬兰,芬兰,272,0.0,1,0,2020-03-17 14:56:15.353
斯洛文尼亚,斯洛文尼亚,253,0.0,0,1,2020-03-17 14:56:15.353
巴西,巴西,234,0.0,0,0,2020-03-17 14:56:15.353
爱尔兰,爱尔兰,223,0.0,0,2,2020-03-17 14:56:15.353
爱沙尼亚,爱沙尼亚,205,0.0,0,0,2020-03-17 14:56:15.353
巴基斯坦,巴基斯坦,184,0.0,1,0,2020-03-17 14:56:15.353
冰岛,冰岛,180,0.0,0,0,2020-03-17 14:56:15.353
波兰,波兰,177,0.0,13,3,2020-03-17 14:56:15.353
智利,智利,156,0.0,0,0,2020-03-17 14:56:15.353
罗马尼亚,罗马尼亚,158,0.0,3,0,2020-03-17 14:56:15.353
巴林,巴林,227,0.0,77,1,2020-03-17 14:56:15.353
新加坡,新加坡,243,0.0,105,0,2020-03-17 14:56:15.353
埃及,埃及,166,0.0,26,2,2020-03-17 14:56:15.353
菲律宾,菲律宾,142,0.0,1,11,2020-03-17 14:56:15.353
印度尼西亚,印度尼西亚,134,0.0,2,2,2020-03-17 14:56:15.353
沙特阿拉伯,沙特阿拉伯,133,0.0,6,0,2020-03-17 14:56:15.353
科威特,科威特,123,0.0,5,0,2020-03-17 14:56:15.353
印度,印度,117,0.0,3,2,2020-03-17 14:56:15.353
泰国,泰国,147,0.0,35,1,2020-03-17 14:56:15.353
黎巴嫩,黎巴嫩,109,0.0,1,3,2020-03-17 14:56:15.353
伊拉克,伊拉克,133,0.0,32,10,2020-03-17 14:56:15.353
俄罗斯,俄罗斯,93,0.0,3,0,2020-03-17 14:56:15.353
卢森堡,卢森堡,81,0.0,0,1,2020-03-17 14:56:15.353
斯洛伐克,斯洛伐克,72,0.0,0,0,2020-03-17 14:56:15.353
巴拿马,巴拿马,69,0.0,0,1,2020-03-17 14:56:15.353
南非,南非,62,0.0,0,0,2020-03-17 14:56:15.353
克罗地亚,克罗地亚,57,0.0,0,0,2020-03-17 14:56:15.353
塞尔维亚,塞尔维亚,57,0.0,0,0,2020-03-17 14:56:15.353
哥伦比亚,哥伦比亚,57,0.0,0,0,2020-03-17 14:56:15.353
文莱,文莱,54,0.0,0,0,2020-03-17 14:56:15.353
土耳其,土耳其,47,0.0,0,0,2020-03-17 14:56:15.353
阿尔及利亚,阿尔及利亚,60,0.0,10,4,2020-03-17 14:56:15.353
越南,越南,61,0.0,16,0,2020-03-17 14:56:15.353
哥斯达黎加,哥斯达黎加,41,0.0,0,0,2020-03-17 14:56:15.353
摩洛哥,摩洛哥,37,0.0,0,2,2020-03-17 14:56:15.353
拉脱维亚,拉脱维亚,34,0.0,0,0,2020-03-17 14:56:15.353
白俄罗斯,白俄罗斯,36,0.0,3,0,2020-03-17 14:56:15.353
塞浦路斯,塞浦路斯,33,0.0,0,0,2020-03-17 14:56:15.353
委内瑞拉,委内瑞拉,33,0.0,0,0,2020-03-17 14:56:15.353
约旦,约旦,30,0.0,1,0,2020-03-17 14:56:15.353
乌拉圭,乌拉圭,29,0.0,0,0,2020-03-17 14:56:15.353
斯里兰卡,斯里兰卡,29,0.0,1,0,2020-03-17 14:56:15.353
亚美尼亚,亚美尼亚,28,0.0,0,0,2020-03-17 14:56:15.353
塞内加尔,塞内加尔,27,0.0,2,0,2020-03-17 14:56:15.353
阿富汗,阿富汗,22,0.0,0,0,2020-03-17 14:56:15.353
阿塞拜疆,阿塞拜疆,25,0.0,6,1,2020-03-17 14:56:15.353
立陶宛,立陶宛,17,0.0,0,0,2020-03-17 14:56:15.353
阿曼,阿曼,24,0.0,9,0,2020-03-17 14:56:15.353
布基纳法索,布基纳法索,15,0.0,0,0,2020-03-17 14:56:15.353
安道尔,安道尔,15,0.0,1,0,2020-03-17 14:56:15.353
巴拉圭,巴拉圭,9,0.0,0,0,2020-03-17 14:56:15.353
孟加拉国,孟加拉国,8,0.0,0,0,2020-03-17 14:56:15.353
卢旺达,卢旺达,7,0.0,0,0,2020-03-17 14:56:15.353
科特迪瓦,科特迪瓦,6,0.0,0,0,2020-03-17 14:56:15.353
乌兹别克斯坦,乌兹别克斯坦,6,0.0,0,0,2020-03-17 14:56:15.353
留尼旺,留尼旺,6,0.0,0,0,2020-03-17 14:56:15.353
乌克兰,乌克兰,7,0.0,0,2,2020-03-17 14:56:15.353
喀麦隆,喀麦隆,5,0.0,0,0,2020-03-17 14:56:15.353
埃塞俄比亚,埃塞俄比亚,5,0.0,0,0,2020-03-17 14:56:15.353
塞舌尔,塞舌尔,4,0.0,0,0,2020-03-17 14:56:15.353
